local - - [01/Jun/1995:02:42:34 -0600] "GET index.html HTTP/1.0" 304 0
local - - [01/Jun/1995:02:45:44 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:02:45:44 -0600] "GET index.html HTTP/1.0" 304 0
local - - [01/Jun/1995:02:55:53 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:02:55:58 -0600] "GET 8585.html HTTP/1.0" 200 1273
remote - - [01/Jun/1995:02:56:01 -0600] "GET 1685.html HTTP/1.0" 404 -
local - - [01/Jun/1995:02:56:09 -0600] "GET 8662.gz HTTP/1.0" 200 311296
remote - - [01/Jun/1995:02:57:14 -0600] "GET 7642.jpg HTTP/1.0" 200 7259
remote - - [01/Jun/1995:03:55:39 -0600] "GET 208.html HTTP/1.0" 200 2366
remote - - [01/Jun/1995:04:03:26 -0600] "GET 465.ps HTTP/1.0" 200 137081
remote - - [01/Jun/1995:04:14:05 -0600] "GET 28.html HTTP/1.0" 200 1144
remote - - [01/Jun/1995:04:14:20 -0600] "GET 44.html HTTP/1.0" 200 674
remote - - [01/Jun/1995:04:14:35 -0600] "GET 221.gif HTTP/1.0" 200 4878
remote - - [01/Jun/1995:04:14:36 -0600] "GET 222.gif HTTP/1.0" 200 8046
remote - - [01/Jun/1995:04:14:38 -0600] "GET 220.html HTTP/1.0" 200 10772
remote - - [01/Jun/1995:04:14:42 -0600] "GET 223.gif HTTP/1.0" 200 12053
remote - - [01/Jun/1995:04:14:43 -0600] "GET 8412.gif HTTP/1.0" 200 147
remote - - [01/Jun/1995:04:15:11 -0600] "GET 45.html HTTP/1.0" 200 15384
remote - - [01/Jun/1995:04:56:37 -0600] "GET 465.ps HTTP/1.0" 200 90112
remote - - [01/Jun/1995:05:17:25 -0600] "GET index.html HTTP/1.0" 200 10772
remote - - [01/Jun/1995:05:20:47 -0600] "GET 8412.gif HTTP/1.0" 200 147
remote - - [01/Jun/1995:05:21:49 -0600] "GET 221.gif HTTP/1.0" 200 4878
remote - - [01/Jun/1995:05:25:26 -0600] "GET 222.gif HTTP/1.0" 200 8046
remote - - [01/Jun/1995:05:27:24 -0600] "GET 223.gif HTTP/1.0" 200 12053
remote - - [01/Jun/1995:05:32:31 -0600] "GET 1791.html HTTP/1.0" 200 5526
remote - - [01/Jun/1995:05:34:21 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:05:34:29 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Jun/1995:05:34:51 -0600] "GET 3.gif HTTP/1.0" 200 32768
remote - - [01/Jun/1995:05:34:52 -0600] "GET 216.html HTTP/1.0" 200 3067
remote - - [01/Jun/1995:05:36:07 -0600] "GET 3.gif HTTP/1.0" 200 16384
remote - - [01/Jun/1995:05:41:20 -0600] "GET 220.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:05:41:25 -0600] "GET 222.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:05:41:25 -0600] "GET 223.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:05:41:31 -0600] "GET 221.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:05:41:44 -0600] "GET 8412.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:05:53:54 -0600] "GET index.html HTTP/1.0" 200 1567
remote - - [01/Jun/1995:05:54:44 -0600] "GET 4738.html HTTP/1.0" 200 1305
remote - - [01/Jun/1995:05:54:57 -0600] "GET 7631.jpg HTTP/1.0" 200 7259
remote - - [01/Jun/1995:05:55:54 -0600] "GET 2207.html HTTP/1.0" 200 252
remote - - [01/Jun/1995:05:56:00 -0600] "GET index.html HTTP/1.0" 200 67673
remote - - [01/Jun/1995:05:56:23 -0600] "GET 5076.jpg HTTP/1.0" 200 65659
remote - - [01/Jun/1995:05:56:28 -0600] "GET 245.html HTTP/1.0" 200 209
remote - - [01/Jun/1995:05:56:33 -0600] "GET 277.html HTTP/1.0" 200 698
remote - - [01/Jun/1995:05:56:41 -0600] "GET 268.html HTTP/1.0" 200 1819
remote - - [01/Jun/1995:05:56:47 -0600] "GET 6479.html HTTP/1.0" 200 19696
remote - - [01/Jun/1995:05:57:06 -0600] "GET 276.html HTTP/1.0" 200 1041
remote - - [01/Jun/1995:06:07:22 -0600] "GET 306.html HTTP/1.0" 200 2250
remote - - [01/Jun/1995:06:07:25 -0600] "GET 305.xbm HTTP/1.0" 200 437
remote - - [01/Jun/1995:06:07:30 -0600] "GET 304.xbm HTTP/1.0" 200 428
remote - - [01/Jun/1995:06:07:30 -0600] "GET 307.xbm HTTP/1.0" 200 440
remote - - [01/Jun/1995:06:09:35 -0600] "GET 308.html HTTP/1.0" 200 1552
remote - - [01/Jun/1995:06:09:46 -0600] "GET 309.html HTTP/1.0" 200 2785
remote - - [01/Jun/1995:06:10:03 -0600] "GET 640.html HTTP/1.0" 200 3339
remote - - [01/Jun/1995:06:10:10 -0600] "GET 689.html HTTP/1.0" 200 1611
remote - - [01/Jun/1995:06:17:31 -0600] "GET 5075.rgb HTTP/1.0" 200 114688
remote - - [01/Jun/1995:06:19:11 -0600] "GET 4739.jpg HTTP/1.0" 200 49182
remote - - [01/Jun/1995:06:22:29 -0600] "GET 5072.jpg HTTP/1.0" 200 112870
remote - - [01/Jun/1995:06:25:31 -0600] "GET 8358.html HTTP/1.0" 200 9524
remote - - [01/Jun/1995:06:30:17 -0600] "GET 267.html HTTP/1.0" 200 1567
remote - - [01/Jun/1995:06:30:25 -0600] "GET 244.gif HTTP/1.0" 200 31977
remote - - [01/Jun/1995:06:32:04 -0600] "GET 5392.html HTTP/1.0" 200 1169
remote - - [01/Jun/1995:06:32:47 -0600] "GET 28.html HTTP/1.0" 200 1144
remote - - [01/Jun/1995:06:35:53 -0600] "GET 29.html HTTP/1.0" 200 785
remote - - [01/Jun/1995:06:36:05 -0600] "GET 77.html HTTP/1.0" 200 839
remote - - [01/Jun/1995:06:36:38 -0600] "GET 83.gif HTTP/1.0" 200 41903
remote - - [01/Jun/1995:06:37:05 -0600] "GET 44.html HTTP/1.0" 200 674
remote - - [01/Jun/1995:06:37:13 -0600] "GET 232.html HTTP/1.0" 200 3470
remote - - [01/Jun/1995:06:37:16 -0600] "GET 233.gif HTTP/1.0" 200 10514
