local - - [01/Oct/1995:01:33:58 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Oct/1995:01:33:59 -0600] "GET index.html HTTP/1.0" 200 668
local - - [01/Oct/1995:01:34:05 -0600] "GET 11725.html HTTP/1.0" 200 355
local - - [01/Oct/1995:01:34:09 -0600] "GET 11727.html HTTP/1.0" 200 431
local - - [01/Oct/1995:01:34:14 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Oct/1995:01:34:14 -0600] "GET index.html HTTP/1.0" 200 790
local - - [01/Oct/1995:01:34:28 -0600] "GET 11703.html HTTP/1.0" 200 468
local - - [01/Oct/1995:01:34:36 -0600] "GET 11714.html HTTP/1.0" 200 884
local - - [01/Oct/1995:01:34:47 -0600] "GET 593.html HTTP/1.0" 200 2711
local - - [01/Oct/1995:01:39:00 -0600] "GET index.html HTTP/1.0" 200 3020
local - - [01/Oct/1995:01:39:33 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Oct/1995:01:39:34 -0600] "GET index.html HTTP/1.0" 200 355
local - - [01/Oct/1995:01:42:19 -0600] "GET index.html HTTP/1.0" 200 3020
remote - - [01/Oct/1995:01:43:50 -0600] "GET 249.html HTTP/1.0" 200 2726
remote - - [01/Oct/1995:01:45:11 -0600] "GET 9580.2 HTTP/1.0" 200 16666
remote - - [01/Oct/1995:01:46:01 -0600] "HEAD 7281.ps HTTP/1.0" 200 0
remote - - [01/Oct/1995:01:46:03 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:01:46:14 -0600] "HEAD 505.html HTTP/1.0" 200 0
remote - - [01/Oct/1995:01:46:16 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:01:46:23 -0600] "GET 505.html HTTP/1.0" 200 6285
remote - - [01/Oct/1995:01:46:34 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:01:46:52 -0600] "GET 7321.html HTTP/1.0" 200 625
remote - - [01/Oct/1995:01:47:02 -0600] "GET 7353.html HTTP/1.0" 200 1568
remote - - [01/Oct/1995:01:47:17 -0600] "GET 7348.html HTTP/1.0" 200 3014
remote - - [01/Oct/1995:01:48:51 -0600] "GET 7338.html HTTP/1.0" 200 3042
local - - [01/Oct/1995:01:49:11 -0600] "GET index.html HTTP/1.0" 200 3020
local - - [01/Oct/1995:01:49:14 -0600] "GET 2.gif HTTP/1.0" 200 2555
local - - [01/Oct/1995:01:49:51 -0600] "GET index.html HTTP/1.0" 200 3020
local - - [01/Oct/1995:01:50:07 -0600] "GET 3.gif HTTP/1.0" 200 36403
local - - [01/Oct/1995:01:50:27 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Oct/1995:01:50:28 -0600] "GET index.html HTTP/1.0" 200 436
remote - - [01/Oct/1995:01:52:56 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:02:20:57 -0600] "GET 267.html HTTP/1.0" 304 0
remote - - [01/Oct/1995:02:20:59 -0600] "GET 244.gif HTTP/1.0" 200 8192
remote - - [01/Oct/1995:02:22:43 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:02:25:15 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:02:26:23 -0600] "GET index.html HTTP/1.0" 200 3020
remote - - [01/Oct/1995:02:26:26 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Oct/1995:02:26:28 -0600] "GET 3.gif HTTP/1.0" 200 8192
remote - - [01/Oct/1995:02:26:38 -0600] "GET 5.html HTTP/1.0" 200 768
remote - - [01/Oct/1995:02:26:45 -0600] "GET 990.html HTTP/1.0" 200 16062
remote - - [01/Oct/1995:02:27:01 -0600] "GET 11583.html HTTP/1.0" 200 86
remote - - [01/Oct/1995:02:27:10 -0600] "GET 11622.GIF HTTP/1.0" 200 49152
remote - - [01/Oct/1995:02:27:15 -0600] "GET 149.html HTTP/1.0" 200 2068
remote - - [01/Oct/1995:02:27:18 -0600] "GET 3237.jpg HTTP/1.0" 200 7026
remote - - [01/Oct/1995:02:27:20 -0600] "GET 3237.jpg HTTP/1.0" 200 7026
remote - - [01/Oct/1995:02:27:31 -0600] "GET 7625.html HTTP/1.0" 200 695
remote - - [01/Oct/1995:02:27:39 -0600] "GET 3237.jpg HTTP/1.0" 200 7026
remote - - [01/Oct/1995:02:27:46 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:02:28:29 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Oct/1995:02:28:29 -0600] "GET index.html HTTP/1.0" 200 4630
remote - - [01/Oct/1995:02:28:34 -0600] "GET 1234.gif HTTP/1.0" 200 16384
remote - - [01/Oct/1995:02:29:03 -0600] "GET 3360.html HTTP/1.0" 200 1473
remote - - [01/Oct/1995:02:29:24 -0600] "GET 3375.html HTTP/1.0" 200 67
remote - - [01/Oct/1995:02:29:33 -0600] "GET 3253.html HTTP/1.0" 200 640
remote - - [01/Oct/1995:02:29:44 -0600] "GET 3831.gif HTTP/1.0" 200 42563
remote - - [01/Oct/1995:02:29:59 -0600] "GET 11167.html HTTP/1.0" 200 607
remote - - [01/Oct/1995:02:30:21 -0600] "GET 991.html HTTP/1.0" 200 1546
remote - - [01/Oct/1995:02:30:33 -0600] "GET index.html HTTP/1.0" 302 -
remote - - [01/Oct/1995:02:30:34 -0600] "GET index.html HTTP/1.0" 200 3520
